"FPV.PJ","PRO","FR.PJ","Outros","date"
0.299997546594596,0.272129208320695,0.203674743908197,0.224198501176511,2015-02-25
0.300556783766197,0.272318106709444,0.203256025136986,0.223869084387373,2015-02-26
0.301120201926098,0.272506598334234,0.202833981208117,0.22353921853155,2015-02-27
0.301687780707239,0.272694668585608,0.202408651529065,0.223208899178088,2015-02-28
0.30225949963747,0.272882302845104,0.201980075552565,0.222878121964861,2015-03-01
0.302835338138112,0.273069486487981,0.201548292773434,0.222546882600472,2015-03-02
0.303415275522541,0.273256204885944,0.201113342725389,0.222215176866126,2015-03-03
0.303999290994811,0.273442443409866,0.200675264977858,0.221883000617465,2015-03-04
0.304587363648304,0.273628187432517,0.200234099132794,0.221550349786385,2015-03-05
0.305179472464415,0.273813422331291,0.199789884821489,0.221217220382804,2015-03-06
0.305775596311271,0.27399813349093,0.19934266170138,0.220883608496418,2015-03-07
0.306375713942475,0.274182306306252,0.198892469452861,0.220549510298412,2015-03-08
0.306979803995893,0.274365926184874,0.198439347776088,0.220214922043145,2015-03-09
0.307587844992466,0.27454897854994,0.19798333638779,0.219879840069804,2015-03-10
0.308199815335062,0.274731448842839,0.197524475018076,0.219544260804023,2015-03-11
0.308815693307356,0.274913322525928,0.197062803407237,0.219208180759478,2015-03-12
0.30943545707275,0.275094585085251,0.196598361302558,0.218871596539441,2015-03-13
0.310059084673318,0.275275222033253,0.196131188455124,0.218534504838305,2015-03-14
0.310686554028801,0.275455218911491,0.195661324616624,0.218196902443084,2015-03-15
0.311317842935618,0.275634561293346,0.195188809536165,0.217858786234871,2015-03-16
0.311952929065928,0.275813234786726,0.194713682957079,0.217520153190267,2015-03-17
0.312591789966717,0.275991225036767,0.194235984613733,0.217181000382783,2015-03-18
0.313234403058925,0.276168517728525,0.193755754228345,0.216841324984205,2015-03-19
0.313880745636607,0.276345098589673,0.193273031507797,0.216501124265923,2015-03-20
